title,publishedAt,channelTitle,category,tags,duration,live_content,view_count,likes,comment_count,subscriber_count,engagement_rate,total_view_count,channel_country
"അമേരിക്കയിലെ പ്രത്യേകതരം തിരഞ്ഞെടുപ്പ് | US Presidential Election 2024 Malayalam | Trump Vs Harris","2024-11-05T13:30:16Z","alexplain","People & Blogs","""us presidential election|us presidential election process|us presidential elections explained|us election explained|us election explained malayalam|us presidential election process malayalam|how does the us elect a president|how does the us election work|american politics malayalam|us politics malayalam|donald trump|alexplain|explained in malayalam|kamala harris|us presidential election 2024|us president election explained|trump vs harris|al explain|alex plain""","PT19M32S","none","82006","2199","245","711000","0.02980269736360754","53328783","IN"
"Diljit Dosanjh - Shivaya (Lyric Video) | Jaani | Bunny | Desi Melodies","2024-11-05T07:29:02Z","DM - Desi Melodies","Music","""diljit|diljit dosanjh|diluminati|bhajan|hindi bhajan|shiv|shiv ji|shiv ratri|shivaya|shivaay|shivaayaa|diljit shiv|shiv song|shiv bhakt|punjab|panjab|Jaani Lyrics Shivaya|Diljit Dosanjh New Song 2024|Punjabi Devotional Song|Hindi Devotional Song|Hindi Bhajan|Lord Shiva Song|Punjabi Songs 2024|Diljit Dosanjh Latest Song|Spiritual Songs|Latest Diljit songs|diljit songs|Diljit 2024|Diljit best songs|om|Om|Om Namah Shivaya""","PT5M31S","none","230948","17235","1251","19800000","0.08004399258707588","7289733342","IN"
"#Video | अरघ के बेरा | #Khesari Lal Yadav | Aragh ke Bera | #Shilpi Raj | Bhojpuri Chhath Song 2024","2024-11-04T10:30:09Z","GMJ - Global Music Junction - Bhojpuri","Music","""Khesari Lal Yadav|Aragh ke Bera|अरघ के बेरा|khesari lal yadav new song|khesari lal song|khesari lal chhath song 2024|khesari lal new chhath song|khesari lal chhath gana|khesari lal chhath puja song|khesari lal chhath geet|khesari lal chhath puja|khesari lal makeup ke phera aragh ke bera|khesari lal chath.puja.song|khesari lal yadav aragh ke bera|khesari lal aragh ke bera|bhojpuri chhath song|chhath puja|chhath song|chhath pooja|globalmusicjunction|khesarigmj""","PT3M44S","none","1121263","72709","4736","6720000","0.0690694333086885","2085785337","IN"
"How to WHITEN Yellow Teeth (20 Shades in 30 Days)","2024-11-05T15:04:58Z","GetsetflySCIENCE by Gaurav Thakur","Science & Technology","""teeth whitening|science|medicine|medical|health|fitness|diet|health tips|teeth bleaching|how to get white teeth|dentist|biology|tooth decay|whitening teeth at home|orthodontist|teeth whitening strips|dentistry|whitening kit|teeth yellowing|sensitive teeth|teeth whitening pen|best toothpaste|professional teeth whitening|getsetflyscience|gaurav thakur|teeth whitening products|hydrogen peroxide|veneers procedure|medical science|doctor|cosmetics""","PT28M46S","none","347779","20795","1081","8490000","0.06290201536032941","1329226743","IN"
"Bloody Beggar - Trailer (Telugu) | Kavin | Nelson Dilipkumar | Sivabalan Muthukumar | Jen Martin","2024-11-04T12:31:00Z","Gemini TV","Entertainment","""bloody beggar trailer|bloody beggar tamil movie|bloody beggar telugu trailer|bloody beggar teaser|bloody beggar telugu movie 2024|2024 telugu movies|latest telugu movies|kavin new movie|actor kavin|director nelson|Nelson Movie|Nelson dhilipkumar movie|diwali movie 2024|jen martin musical|jen martin|bloody beggar telugu movie|bloody beggar movie telugu|bloody beggar movie download|bloody beggar|bloody beggar movie trailer|bloody beggar teaser trailer""","PT2M14S","none","299721","6672","130","3770000","0.022694439161753763","2257927162","Unknown"
"I Want To Talk - Trailer | Shoojit Sircar | Abhishek A Bachchan | Rising Sun Films | Kino Works","2024-11-05T07:30:33Z","Times Music","Music","""i want to talk|i want to talk trailer|abhishek bachchan|i want to talk trailer abhishek bachchan|i want to talk abhishek bachchan movie|i want to talk movie|abhishek bachchan movie|abhishek bachchan new movie|new movie trailers 2024|new movie 2024|new trailers|new bollywood movie trailer|new trailer 2024|abhishek bachchan new movie 2024|abhishek bachchan new movie trailers 2024|new hindi movie 2024|abhishek new movie trailer|shoojit sircar movies|times music""","PT2M28S","none","60116","1861","115","16700000","0.03286978508217446","5771204237","IN"
"Good News ! இன்னும் கொஞ்சம் நாள் தான், அம்மா சீக்கிரம் பாட்டி ஆக போறகா || Amma Kai Pakkuvam","2024-11-04T10:28:00Z","Amma Kai Pakkuvam","People & Blogs","""amma kai pakkuvam|amma kai pakkuvam samayal|amma kai pakkuvam vlog|amma kai pakkuvam latest video|baby shower|Bhuvan ramya vlogs|baby shower vlog|good news|daily routine vlog|cooking vlog|fish curry|ramya baby shower vlog|delivery vlog""","PT30M51S","none","258548","5555","298","873000","0.022637962776737783","384805720","IN"
"Amaran - Trailer | Sivakarthikeyan, Sai Pallavi | Rajkumar | GV Prakash | Kamal Haasan | Mahendran","2024-11-05T02:10:31Z","Sony Pictures Films India","Entertainment","""[none]""","PT2M21S","none","63131","1299","0","414000","0.020576262058259808","230088082","IN"
"ఈ ఎడబాటు తాత్కాలికమేనని మా ఇద్దరికీ తెలుసు❤️ మధ్యలో వాళ్లే వెర్రి వాళ్లు అవుతారు #trending #vlog","2024-11-04T12:30:08Z","Peravali Sister The Telugu Vlogger","Howto & Style","""telugu vlogs|diml|cooking|telugu vantalu|recipes|indian cooking|Vlogs|Usateluguvlogs|Family|Middleclassmuchhatluwithvijayamma|Usavlogs""","PT22M43S","none","172921","2038","265","592000","0.013318220459053556","122315105","IN"
"Moondru Mudichu - Promo | 06 Nov 2024 | Tamil Serial | Sun TV","2024-11-05T16:44:35Z","Sun TV","Entertainment","""Moondru Mudichu|Moondru Mudichu serial|Moondru Mudichu serial promo|Moondru Mudichu today|Moondru Mudichu promo today|serial|sun tv serial|Moondru Mudichu serial sun|Moondru Mudichu sun tv serial|Moondru Mudichu tamil serial today|Moondru Mudichu todays episode|Moondru Mudichu episode|Moondru Mudichu sun tv serial today|tamil serial""","PT30S","none","504291","6748","66","28800000","0.013512039675504817","31530232061","IN"
"My Triangular Love Story | Ep 6| Unseen Village Love | 4K | Sri | Creative Thinks","2024-11-03T03:52:13Z","Creative Thinks","Entertainment","""Telugu|village|village comedy|village culture|village show|the village|comedy|creative thinks|funny|#village|short films|village girl|funny videos|village nature|village fun|telugu funny videos|telugu comedy videos|creative thinks new|creative thinks latest|telugu comedy|chinni|Childhood|sri|Amazing|love|6th|MTLS|village love|pure love|love fail|boys love|village girls""","PT13M44S","none","475990","26586","2468","2460000","0.061039097460030674","848202985","IN"
"Patharamattu Promo || 06-11-2024 || Episode 454 || Asianet","2024-11-06T02:00:34Z","Asianet","Entertainment","""Abhinand|Adarsh|Anagha|Anantha Moorthy|Anirudh|Asianet|Athulya|Avanthika|Kanakadurga|Malayalam Serial|Malayalam Serials|Nanditha|Navya|Nayana|New Serial|Patharamattu|Sneha""","PT1M","none","339379","3941","75","11500000","0.011833378022800468","20120276164","IN"
"Wrong Number Reboot | E02 Caller Blocked | Kanikka, Mohit & ‪@iamchotemiyan | RVCJ Originals","2024-11-05T06:28:07Z","RVCJ Media","Entertainment","""RVCJ Media|RVCJ Media latest release|RVCJ originals|RVCJ Web Series|wrong number rvcj|wrong number|wrong number reboot|mohit kumar|kanikka kapur|chote miyan|arun kushwah|rvcj series|bhumika gurung malhotra|jinal jain|rohan khurana|wrong number reboot episode 2|wrong number reboot caller blocked|romcom series|rvcj romcom series|mohika|honda cb350|honda bikes""","PT20M30S","none","129188","7976","524","3430000","0.06579558472923182","619912111","IN"
"Yeh Rishta Kya Kehlata Hai Today Episode NEW PROMO | 6th November 2024 |","2024-11-06T01:14:14Z","Telly Reporter","Entertainment","""yeh rishta kya kehlata hai|yeh rishta kya kehlata hai full episode today|yeh rishta kya kehlata hai new promo|yrkkh full episode today promo|Yeh Rishta Kya Kehlata hain Full Episode Promo 5th November 2024|star plus yeh rishta kya kehlata hai|yeh rishta kya kehlata hai today episode|yeh rishta kya kehlata hai 6th November 2024|yeh rishta kya kehlata hai today full episode|yeh rishta kya kehlata hai aaj ka full episode|yrkkh telly reporter|yrkkh full episode today""","PT1M","none","1108482","13218","120","6120000","0.012032671707794984","4652630882","IN"
"Sinduur Khella | ସିନ୍ଦୁର ଖେଳ - Full Episode - 227 | Odia Mega Serial on Sidharth TV @8pm","2024-11-05T14:30:28Z","Sidharrth TV","Entertainment","""sidharth tv|sidharthtv|sidharth tv channel|sidharth odia tv channel|sidharthtv odia|siddharth tv|sidharth tv mega serial|sidharrth tv|Sunanyana New Mega Serial|Sunayana Serial|Sindura Nuhen Khela Ghara Mega Serial|Maya O Mamata Mega Serial|Kedara Gouri Mega Serial|namita agrawal|sitaram agrawal|Sidharth Tv New Serial|odia serial|odia mega serial|Sinduur Khella | ସିନ୍ଦୁର ଖେଳ|sindura khela ep 227""","PT22M","none","555678","8270","63","9120000","0.014996094860692703","7214268416","IN"
"Malli Serial | Episode 190 Promo | 6th Nov 24 | Nikitha | Vijay | Saregama TV Shows Tamil","2024-11-05T15:45:01Z","Saregama TV Shows Tamil","Entertainment","""Malli Serial|Malli Serial Promo|Malli Serial Sun tv|Malli Serial Promo Latest|Nikitha Rajesh|Rahila Sayedh|promo sun tv serial|Vijay Venkatesan|Ambika|Poornima Bhagyaraj|Malli Promo 190|Sun TV Malli|Malli Sun Tv|Sun tv Serial|Malli Serial Episodes|Malli Latest Promo|Malli|Krithika Annamalai|Malli Serial Vijay|Malli Vijay Romance|Saregama TV Shows Tamil|Malli Serial latest Episodes|Promo|Sun tv Promos|Malli Promo latest""","PT55S","none","456882","5807","100","8700000","0.012928940076431113","10481702263","IN"
"Baby John Taster Cut • Reaction","2024-11-04T08:28:27Z","thePJ","Gaming","""Baby John|Baby John Teaser|PJ Explained|thePJ|Reporter Roommate|Baby John Taster Cut""","PT4M23S","none","203790","14264","890","369000","0.07436086167132833","123648731","IN"
"New Showroom Me Ye Kya Kardiya 🤯 Itni Sari Nano Ki Restoration 😳😱 ( GTA 5 Mods )","2024-11-05T09:51:26Z","G5 Gamers","People & Blogs","""[none]""","PT10M2S","none","73375","4334","158","1790000","0.06121976149914821","344646976","IN"
"Pehli baar pressure feel hua 🙈| 1st Official Daawat from Mummy’s end! | Happy Diwali ❤️","2024-11-02T15:09:23Z","Dipika Ki Duniya","People & Blogs","""[none]""","PT12M49S","none","1294187","48012","2351","3920000","0.038914778158025076","969994843","Unknown"
"Yeh Rishta Kya Kehlata Hai NEW PROMO: 6th November 2024 |","2024-11-06T03:35:41Z","pressnews tv","Entertainment","""yrkkh new twist|yeh rishta kya kehlata hai|yrkkh update|yeh rishta kya kehlata hai latest update|Yeh Rishta Kya Kehlata Hai Today Full Episode|Yeh Rishta Kya Kehlata Hai Today Episode|Yeh Rishta Kya Kehlata Hai 6th November 2024 full episode|Yeh Rishta Kya Kehlata Hai full episode|yeh rishta kya kehlata hai new episode|akshara|abhimanyu|pranali rathod|harshad rathod|yeh rishta kya kehlata hai leap promo""","PT1M","none","553722","6183","51","4620000","0.011258357081712484","1278990882","IN"
"MIL GAYA VOHI | WEDDING VIDEO👩‍❤️‍👨","2024-11-03T10:30:07Z","Anirudh Sharma Music","People & Blogs","""[none]""","PT2M14S","none","718521","57410","1575","134000","0.08209224225875096","11639130","IN"
"NEW! Taarak Mehta Ka Ooltah Chashmah | Ep 4234 | 5 Nov 2024 | Teaser","2024-11-05T15:30:09Z","Sony SAB","Entertainment","""Nitish Bhaluni|तारक मेहता|Ooltah Chashmah|sab tv channel|taarak mehta latest episodes|taarak mehta ka ooltah chashmah|hindi comedy show|sab tv funny show|taarak new episode|ulta chashma|tarak mehta ka ultah chashma|taarak mehta episode|tmkoc todays episode|taark mehta new episodes|tmkoc teaser today|tmkoc new taarak mehta|dilip joshi|dilip joshi jethalal|tmkoc funny episode|tmkoc|tmkoc episode 4234|taarak mehta ka ooltah chashma teaser episode 4234""","PT10M29S","none","1283313","23104","463","96800000","0.018364187068937974","121746028985","IN"
"Savi ने बोला Rajat को Thank You! | Ep.1387 |Highlights|Ghum Hai Kisikey Pyaar Meiin|Mon-Sun|8PM","2024-11-04T10:30:24Z","Ghum Hai Kisikey Pyaar Meiin ","Entertainment","""Sharktank & TV|Amazon Prime|Colors|Colors Tv|Disney+Hotstar|Netflix|Sony Sab|Sony Tv|Taarak Mehta ka ulta chashma|Zee Tv|star plus|JioCinema|cricket|pranks|gaming|live streaming|vlogs|arijit singh|Atif aslam|Songs|Youtube shorts|ASMR|Viral|Mr. Beast|Breaking News|KBC|The Great Indian Kapil Show|Kaun Banega Crorepati|Bollywood Songs|Taarak Mehta Ka Ooltah Chashmah""","PT3M49S","none","727655","8725","116","2130000","0.012149988662209427","1941295388","IN"
"Veera(வீரா) | திங்கள்-வெள்ளி இரவு 8 மணிக்கு | 04 Nov 24 | Promo | Zee Tamil","2024-11-04T07:46:31Z","Zee Tamil","Entertainment","""Zee Tamil|zeetamil|ஜீ தமிழ்|zee தமிழ்|Tamil channel|tamil tv serial|tamil serial|zee tamil show|entertainment|daily soaps|family|drama|comedy|horror|thriller|romance|romantic|tamil|free|download|mobile|story|episode|latest|scene|full episode|best scene|webisode|precap|preview|promo|complete series|video|youtube|tv|popular shows|zee5|ZEEL""","PT35S","none","978398","14052","70","15700000","0.014433798924364114","13570264224","IN"
"Mithijhora  | সোম - শুক্র | 9:30 PM | Promo | Zee Bangla","2024-11-05T07:44:04Z","Zee Bangla","Entertainment","""Zee Bangla|zeebangla|জী বাংলা|zee বাংলা|Bangla channel|bengali tv channel|bangla tv serial|bangla serial|bangla show|entertainment|daily soaps|promo|popular shows|Mithijhora|mithijhora zee bangla|mithijhora bangla serial|mithijhora new promo|mithijhora latest episode|mithijhora new episode|mithijhora today episode|mithijhora latest promo|rai|sourjo|nilu|rai sourjo romance""","PT20S","none","295355","4096","195","17800000","0.014528279528025597","12120589841","IN"
"କେଦାର ଗୌରୀ | Kedar Gouri | Full Episode - 227 | Odia Mega Serial on Sidharth TV @8.30PM","2024-11-05T15:01:04Z","Sidharrth TV","Entertainment","""sidharth tv|sidharthtv|sidharth tv channel|sidharth odia tv channel|sidharthtv odia|siddharth tv|sidharth tv mega serial|sidharrth tv|Sunanyana New Mega Serial|Sunayana Serial|Sindura Nuhen Khela Ghara Mega Serial|Maya O Mamata Mega Serial|Kedara Gouri Mega Serial|namita agrawal|sitaram agrawal|Sidharth Tv New Serial|odia serial|odia mega serial|kedar gouri ep 227""","PT22M37S","none","330201","5568","70","9120000","0.017074448593432486","7214268416","IN"
"West Indies vs England | England tour of West Indies | 2024 | 2nd ODI | Highlights","2024-11-03T02:36:05Z","FanCode","Sports","""ENGvWI England Cricket|WestIndiesCricket|LiamLivingstone|PhilSalt|ShimronHetmyer|EvinLewis|ShaiHope|ODISeries|FanCode|CricketHighlights|CricketFans|CricketUpdates""","PT25M10S","none","1113390","18574","491","1680000","0.01712337994772721","795972910","IN"
"Making of GOPURA| GP | Gopika Anil","2024-11-05T11:30:42Z","Govind Padmasoorya","People & Blogs","""GP|gopika anil|gp gopika anil|gp YouTube channel|govind padmasoorya|padmasoorya|padmasurya|gopura""","PT12M16S","none","183281","3188","106","637000","0.017972403031410785","131805535","IN"
"Can Kohli and Rohit bounce back? I David Warner exposes flaws in Aussie openers 👀 I Fox Cricket","2024-11-05T07:00:27Z","Fox Cricket","Sports","""fox cricket|cricket|fox sports australia|australia|aus|fox sports aus|bbl|big bash|big bash league|wbbl|Tests|ODI|ODIs|Test Cricket|T20|T20i|IPL|David Warner|India|Virat Kohli|Rohit Sharma|Michael Vaughan|Pat Cummins|Nathan McSweeney|Usman Khawaja|Mitchell Starc|Yashasvi Jaiswal|Cameron Bancroft|Marcus Harris""","PT8M37S","none","424781","6501","745","452000","0.017058201755728246","125968599","AU"
"జాంగ్రీ చేయాలంటే పెద్ద బాండీలు నూనెలు అవసరం లేదు ఇలాంటిది ఒకటి ఉంటే చాలు","2024-11-04T06:18:26Z","Srikakulam palle Ruchulu","Entertainment","""[none]""","PT5M49S","none","181204","2116","53","913000","0.011969934438533366","158794229","IN"
"ತೋಟದಲ್ಲಿ ಸಿಕ್ಕಾಪಟ್ಟೆ ಪಾಲಕ್ ಸೊಪ್ಪು ಆಗಿತ್ತಲ್ವಾ! ಹಾಗಾಗಿ ಈ ತರ ಲಂಚ್ ಪ್ರಿಪೇರ್ ಮಾಡ್ದೆ | Ruchi Paakashaale","2024-11-05T08:28:30Z","Ruchi Paakashaale","Howto & Style","""Ruchi Paakashaale|Ruchi Paakashaale Youtube channel|Ruchi Paakashaale Kannada|Cooking|Cooking Channel|Cooking Youtube channel|Recipe|Recipes|Cooking Recipes|baby food|Baby food recipes|Cooking vlog|Cooking vlogs|Cooking Videos|Kannada Cooking videos|trending|Paakashaale|shubha sharon|Cook with Shubha Sharon|maya loka|palak recipe|palak garlic|palak dish maya loka|maya loka cooking|salad""","PT14M31S","none","81732","1961","115","668000","0.025400088092791075","77212387","IN"
"FUNNIEST FREE FIRE MEME REVIEW 🤣💀","2024-11-03T07:24:06Z","Desi Army","Gaming","""Free fire|desi gamers|desi army|amitbhai|free fire live|garena free fire|free fire india|free fire hindi|free fire challenge|minecraft|Gta5|amitbhai live free fire|desi gamers live free fire|amitbhai ajjubhai|FUNNIEST FREE FIRE MEME REVIEW|FREE FRE MEMES|KHELEGA FREE FIRE""","PT8M16S","none","540262","37274","1355","4300000","0.07150049420466366","475685797","IN"
"விடிஞ்சா Function குடுக்குறாங்க Tension🤕 | Malaysia Virundhu | Ep - 02 | Vj Siddhu Vlogs","2024-11-04T10:00:07Z","Vj Siddhu Vlogs","People & Blogs","""Vj Siddhu Vlogs|Vj Siddhu Vlogs channel|Siddhu|Siddhu vlogs|Siddhu channel|Vj Siddhu channel|Siddhu latest videos|Vj Siddhu Vlogs latest|Vlogs|fun panrom vlogs|sidhu vlogs|siddhu vlogs|VJ Siddhu Malaysia series|Tamil travel vlog|exploring Malaysia|Tamil vlogger|lifestyle vlogs|travel series|Tamil YouTuber|Malaysia tourism|vj siddu|vj siddhu malaysia virundhu|vj siddhu malaysia series|vj siddhu virundhu|vj siddhu malaysia trip|vj siddhu malaysia""","PT18M","none","1712795","130461","938","3560000","0.07671612773274093","723993218","IN"
"Cheapest VS Most Expensive UNIQUE VEHICLES😱","2024-11-03T07:30:16Z","Fukra Insaan","Entertainment","""fukra insaan|triggered insaan|wanderers hub|fukra insaan live|malhan family""","PT26M1S","none","3162902","190176","5965","10900000","0.06201298680768484","1806006426","IN"
"Yeh Rishta Kya Kehlata Hai Today Episode NEW PROMO | 5th November 2024 |","2024-11-05T00:51:36Z","Telly Reporter","Entertainment","""yeh rishta kya kehlata hai|yeh rishta kya kehlata hai full episode today|yeh rishta kya kehlata hai new promo|yrkkh full episode today promo|Yeh Rishta Kya Kehlata hain Full Episode Promo 2nd November 2024|star plus yeh rishta kya kehlata hai|yeh rishta kya kehlata hai today episode|yeh rishta kya kehlata hai 5th November 2024|yeh rishta kya kehlata hai today full episode|yeh rishta kya kehlata hai aaj ka full episode|yrkkh telly reporter|yrkkh full episode today""","PT1M","none","1358746","11415","426","6120000","0.008714653069815845","4652630882","IN"
"2024 Maruti Suzuki Dzire FIRST LOOK Inside and out | QuickEase | PowerDrift","2024-11-05T14:30:11Z","PowerDrift","Autos & Vehicles","""maruti dzire 2024|maruti dzire facelift 2024|maruti suzuki dzire 2024|swift dzire 2024|maruti suzuki dzire facelift 2024|2024 maruti suzuki swift dzire leaked|suzuki dzire 2024|dzire 2024|maruti dzire 2024 model|new dzire 2024|maruti dzire next gen 2024 first look|next generation maruti dzire 2024 first look|maruti dzire 2024 model facelift|maruti dzire facelift|next generation maruti dzire|maruti swift dzire 2024 new model|maruti suzuki dzire facelift""","PT7M51S","none","177529","3046","824","2910000","0.021799255332931523","943041183","IN"
"Yeh Rishta Kya Kehlata Hai Promo: Abhira Ke Bete Aur Ruhi Ke Beti Ke Bich Hui Khilone Ke Lekar Ladai","2024-11-06T04:35:13Z","DESIFEED Video","Entertainment","""Yeh Rishta Kya Kehlata Hai|Yeh Rishta Kya Kehlata Hai Promo|Yeh Rishta Kya Kehlata Hai Full Episode|Yeh Rishta Kya Kehlata Hai Aaj Ka Episode|Yeh Rishta Kya Kehlata Hai 6th November 2024|Yeh Rishta Kya Kehlata Hai Serial|Yeh Rishta Kya Kehlata Hai Star Plus Promo|Yeh Rishta Kya Kehlata Hai Today Episode|Promo|Drama|Yeh Rishta Kya Kehlata Hai new promo|Yeh Rishta Kya Kehlata Hai new episode|Yeh Rishta Kya Kehlata Hai full episode today|YRKKH 6 Nov Promo|YRKKH New Promo""","PT1M","none","540027","5366","10","4650000","0.009955057802665422","869789327","IN"
"College Kand (Official Video) Masoom Sharma | Kaptaan, Parul Panghal | New Haryanvi Song 2024","2024-11-04T04:30:03Z","Nav Haryanvi","Music","""college kand|college kand song|haryanvi song|haryanvi songs|haryanvi song 2024|haryanvi songs 2024|masoom sharma|masoom sharma song|masoom sharma new song|ashu twinkle|kaptaan|parul panghal|nav haryanvi|new|latest|haryanvi|songs|haryanavi|2024|new haryanvi song|haryanvi new song|haryanvi song new|new haryanvi song 2024|latest haryanvi song 2024|new haryanvi songs|latest haryanvi songs|haryanvi songs haryanavi|new haryanvi songs haryanavi 2024|hr song""","PT2M46S","none","1085951","59883","1247","10600000","0.05629167430206335","4330743629","IN"
"$1 vs $500,000 Experiences!","2024-11-02T16:00:00Z","MrBeast","Entertainment","""[none]""","PT17M40S","none","64478187","2899793","37479","327000000","0.045554506673706564","62676141167","US"
"Maya O Mamata - ମାୟା ଓ ମମତା - Mega Serial - Best Scene - EP - 227 - Sidharth TV","2024-11-05T13:30:26Z","Sidharrth TV","Entertainment","""sidharth tv|sidharthtv|sidharth tv channel|sidharth odia tv channel|sidharthtv odia|siddharth tv|sidharth tv mega serial|sidharrth tv|Sunanyana New Mega Serial|Sunayana Serial|Sindura Nuhen Khela Ghara Mega Serial|Maya O Mamata Mega Serial|Kedara Gouri Mega Serial|namita agrawal|sitaram agrawal|Sidharth Tv New Serial|odia serial|odia mega serial|maya o mamata ep 227""","PT22M32S","none","291982","4933","44","9120000","0.017045571302340554","7214268416","IN"
"Testing Clickbait Minecraft HORROR MYTHS That Are Actually Real...","2024-11-01T10:48:36Z","ProBoiz 95","Gaming","""minecraft|minecraft myth busters|minecraft mythbusters|minecraft horror myths|minecraft scary myths|scary horror myth in minecraft|minecraft myths|proboiz|proboiz 95""","PT29M55S","none","2707209","87822","6342","5680000","0.03478268578451091","1520402382","IN"
"Thailand Pohoch Gaye 😍","2024-11-04T02:30:34Z","Sourav Joshi Vlogs","People & Blogs","""sourav joshi|sourav joshi vlogs|family vlogs|daily vlogs|piyush joshi|piyush joshi vlogs|sourav joshi arts|vlogs|family vlog|KUNALI|KUNALI JOSHI|KUNALI JOSHI VLOGS|kunali|kunali vlogs|kunali vlog|kunali k toys|thailand vlog|thailand pohoch gye""","PT12M38S","none","5204968","264938","6679","29500000","0.05218418249641496","14459385727","Unknown"
"Bigg Boss Telugu 8 | Day 64 - Promo 3 | Contestants Expose Each Other's Task Mistakes | Star Maa","2024-11-04T13:44:42Z","Star Maa","People & Blogs","""star maa|maa tv serials|maa tv serials promo|star maa serials promo|guppedantha manasu serial today episode|nuvvu nenu prema serial today episode|malli serial telugu today episode|guppedantha manasu serial today episode full video|telugu serial|new serial promo|new episode|maatv|best serial telugu""","PT1M55S","none","1745388","32983","4260","11200000","0.02133794892596947","15570143041","IN"
"NEW! Taarak Mehta Ka Ooltah Chashmah | Ep 4233 | 4 Nov 2024 | Teaser","2024-11-04T15:30:00Z","Sony SAB","Entertainment","""Nitish Bhaluni|तारक मेहता|Ooltah Chashmah|sab tv channel|taarak mehta latest episodes|taarak mehta ka ooltah chashmah|hindi comedy show|sab tv funny show|taarak new episode|ulta chashma|tarak mehta ka ultah chashma|taarak mehta episode|tmkoc todays episode|taark mehta new episodes|tmkoc teaser today|tmkoc new taarak mehta|dilip joshi|dilip joshi jethalal|tmkoc funny episode|tmkoc|tmkoc episode 4233|taarak mehta ka ooltah chashma teaser episode 4233""","PT10M27S","none","1926268","28466","712","96800000","0.0151474249689036","121746028985","IN"
"എല്ലാവരുടെയും ആഗ്രഹം നടന്നോ??","2024-11-03T04:34:29Z","Njangal Inganokkeya","People & Blogs","""[none]""","PT21M59S","none","453558","14140","1407","732000","0.03427786523443529","286003590","Unknown"
"Cousins Diwali Dhamaka || We 3 || Aditi Sharma","2024-11-03T05:46:20Z","We 3","Entertainment","""Diwali Dhamaka With Cousins || we 3 || Aditi Sharma|aditi sharma|aditi|diwali|happy diwali|BHAI|BEHAN|ADITI SHARMA NEWEST VIDEO|bother sister diwali comedy|bhai behan aur diwali|diwali special|funny video|diwali video|diwali festival|indians on diwali|indians dewali|family diwali video|Diwali 2021|Diwali 4th november|middle class family on Diwali|Diwali gift|gift for Diwali|pataka|Chakkars|Rockets|Crackers|Diwali with cousins|we 3|cousins on diwali|love""","PT19M23S","none","202836","1805","36","1610000","0.009076298093040683","511669894","IN"
"Amaran Discussion 🪖 | Plip Plip","2024-11-03T13:45:59Z","Plip Plip","Comedy","""plip plip|plip plip tamil|amaran review|amaran movie plip plip|amaran review plip plip|amaran roast plip plip""","PT11M35S","none","213022","13165","352","1170000","0.06345354000995203","127996062","IN"
"Platina (Official Video) Nav Dolorain | R Nait Music | Punjabi Song 2024","2024-11-04T04:30:18Z","R Nait","Music","""punjabi gane|platina nav dolorain|nav dolorain all songs|nav doloirain chitta song|nav dolorain platina|nav dolorain|nav dolorain songs|punjabi songs|punjabi songs 2024|r nait|r nait songs|punjabi gana|platina|platina song|punjabi song platina|nav platina|nav dolorain r nait|nav dolorain punjabi singer|nav dolorain platina song|platina song by nav""","PT3M46S","none","528617","9443","323","4140000","0.018474623404090295","1429410156","IN"
"Sasural Me Diwali ki Daawat | Yaar ki Shaadi | Shoaib Ibrahim | vlog","2024-11-03T09:31:08Z","Shoaib Ibrahim Official","People & Blogs","""shoaib ibrahim|dipika kakar|dipika kakar ibrahim|ramadan|ibrahim family|shoaib ibrahim official|latest vlog|shoaib ibrahim vlogs|sehri vlog|iftar vlog|family|family fun|sasural simar ka|simar|ssk2|yaar dua|shoaika|shoaika wedding|shoika proposal|daily vlog|saba ibrahim|label dki|daily vlogs|label dki dipika|Dilli|Delhi|Indiagate|Diwali|Deepawali|Happy deepawali|Happ diwali|Shimla|Ruhaan""","PT12M40S","none","1351395","47589","1334","3500000","0.03620185068022303","1341786650","IN"
"Her First Day in School | Weekly Vlog | Life Updates | family is growing | Sowbhagya Venkitesh","2024-11-03T15:24:22Z","sowbhagya venkitesh","People & Blogs","""[none]""","PT18M41S","none","209755","3977","559","688000","0.021625229434340063","268385571","Unknown"
"Royal Enfield Classic 650 Twin | The Thump Got Bigger | PowerDrift","2024-11-05T10:57:05Z","PowerDrift","Autos & Vehicles","""royal enfield classic 650|classic 650 royal enfield|classic 650|royal enfield interceptor 650|royal enfield|royal enfield super meteor 650|2025 royal enfield classic 650|royal enfield classic 650 price|royal enfield shotgun 650|classic 650 launch date|royal enfield classic 350|classic 650 sound|royal enfield classic 650 top speed|royal enfield 650|enfield classic 650|classic 650 spied|royal enfield classic 650 launch date""","PT9M28S","none","165958","3984","672","2910000","0.028055291097747622","943041183","IN"
"Stunt gone wrong - by Harshu ji 😂","2024-11-04T15:26:46Z","Mohit Chhikara","Entertainment","""mohit|mohit chhikara vlog|mohit vlogs|mohit videos|mohit video|funny vlog|mohit chhikara|amit malik|mohit vlog|harsh|harsh beniwal|mohit chhikara videos|mohit chhikara vlogs|Diwali|Harshu|Harsh mohit|Harsh beniwal""","PT13M52S","none","153716","8833","130","1640000","0.05830882926956205","330991095","IN"
