title,publishedAt,channelTitle,category,tags,duration,live_content,view_count,likes,comment_count,subscriber_count,engagement_rate,total_view_count,channel_country
"Funny game part 10 | Sinl #shorts","2024-10-14T03:00:07Z","Sinl","Entertainment","""sinl|sinl shorts|sinl tiktok|tik tok sinl|shorts|shorts youtube|short|hài|giải trí|tiktok hài|video mới của sinl|sinl với si|sinl si|tiktok|shorts 2024|tik tok|clip hài|video ngắn|phim ngắn|short video|short film|video hài ngắn|shorts shorts|shorts comedy|comedy shorts|shorts funny|shorts new|new shorts|shorts movie|shorts video funny|video hài hước|funny videos 2024|funny games|funny|funny shorts|funny game|funny game part 10""","0.6","none","4712755","49265","121","2850000","0.01047922075304148","1896131278","VN"
"龟兔赛跑：好可爱的小乌龟#short #angel #clown","2024-10-14T06:15:02Z","Super Beauty team","People & Blogs","""Captain America Roleplay|2D Comic Style|American Comics|Superhero World|Original Content|YouTube Superheroes|Fan Engagement|Subscribe and Bell Icon|Copyright Enforcement|Cosplay Videos|Comic Book Lovers|2D Animation|Marvel Universe|Superhero Action|Creative Storytelling|Heroic Adventures|Character Analysis|Behind-the-Scenes|Superhero Culture|Interactive Fan Base|Superhero Lifestyle|Comic Series Adaptations|Hero Versus Villain Dynamics""","1.0","none","124015814","3193189","7060","12000000","0.025805168685987097","7432329827","HK"
"Please Help This Kind Vampire 🙏","2024-10-17T12:00:08Z","Alan Chikin Chow","Entertainment","""[none]""","0.7","none","50922085","2990170","4650","66000000","0.058811810239113346","47709744797","US"
"Lễ tuyên thệ nhậm chức của Chủ tịch nước Lương Cường | VTV24","2024-10-21T10:00:49Z","VTV24","News & Politics","""tin tức|vtv24|trung tâm tin tức vtv24|VTV Digital|tin tức vtv|thời sự vtv|thời sự vtv24|tin tức trong ngày|chuyển động 24h|tintuc|tin tuc|lễ tuyên thệ nhậm chức|chủ tịch nước|lương cường|lương cường chủ tịch nước""","19.1","none","1866691","90204","16","6000000","0.048331512821350724","4738135943","VN"
"Officer Rabbit’s way of making instant noodles is so weird, it shocked me!#shorts  #funny","2024-10-17T09:00:57Z","Funny superhero siblings","People & Blogs","""Funny superhero siblings|roleplay comedy|superhero skits|funny roleplaying|comedic superheroes|family humor|superhero parody|cosplay comedy|funny siblings|superhero antics|roleplay humor|hilarious skits|superhero fun|comedy videos|funny characters|superhero stories|humorous videos|family comedy|superhero adventures|roleplay fun|comedic roleplay|family entertainment|funny scenes|superhero jokes|roleplay antics|sibling comedy""","0.27","none","7123507","62963","32","329000","0.008843256558883145","216722116","US"
"* sly ^^  [Nam Phương] #namphuong #shorts #kungfu #martialarts #fighting #shaolin","2024-10-25T04:00:27Z","Nam Phương","Entertainment","""nam phương|nam phuong|võ thuật điện ảnh|huấn luyện võ thuật điện ảnh|võ thuật|võ hiện đại|diễn viên hành động|ngôi sao võ thuật|trung tâm võ|học võ|tự vệ|eagle|shorts|lớp dạy võ|siêu nhân|phim hanh dong vo thuat|phim võ thuật|tự vệ thực chiến|eagles academy|tiktok|điện ảnh|đóng thế|huấn luyện|diễn viên đóng thế|và cái kết|nhào lộn đường phố|tik tok|ben eagle|ben|nam phương eagles academy|diễn viên nam phương|nam phương tiktok""","0.33","none","40184259","408457","254","11500000","0.010170922897943694","4796544489","VN"
"Xe ô tô điện mini 4 bánh giá rẻ hơn xe máy, chở 4 người lớn","2024-10-18T12:02:59Z","Xe Điện Mạnh Phát","People & Blogs","""XE ĐIỆN MẠNH PHÁT|xe đạp điện cũ|xe máy điện cũ|xe đạp điện giá rẻ|XE ĐIỆN|MẠNH PHÁT|XE ĐIỆN THÔNG MINH|XE ĐẠP ĐIỆN|XE ĐIện|review xe điện|review xe đạp điện|REVIEW XE ĐIỆN|REVIEW XE ĐẠP ĐIỆN|mua bán xe điện|mua bán xe điện cũ|bán xe điện|mua xe điện|XE ĐIỆN GIÁ RẺ|mạnh phát|xe điện mạnh phát|@XeDienManhPhat""","0.92","none","1741662","20762","27","148000","0.011936299925014153","47098339","VN"
"Loại hotdog ăn liền ngon nhất #thuthach #food","2024-10-22T10:57:27Z","MR.Tú Huỳnh ","People & Blogs","""thử thách|thử nghiệm|sinh tồn|sống sót|tiktok|filter|ăn uống|mr|Mr|beat|mr beast|beast|thuthach|Fake Situation|thử thách thú vị|tình huống giả tưởng|trò chơi giải trí|phản ứng hài hước|video thú vị|giải trí trên mạng xã hội|thử thách trực tuyến|nội dung sáng tạo|tương tác với người xem|video ngắn|câu chuyện vui nhộn|thử thách viral|giải trí thú vị|kem nổi tiếng Nhật Bản|loại kem Nhật Bản|kem Nhật Bản được ưa chuộng|top kem Nhật Bản""","0.8","none","4235352","87915","133","1110000","0.02078882699714215","596509728","Unknown"
"Smart Sigma Kid #funny #sigma","2024-10-11T09:39:23Z","CRAZY GREAPA","Entertainment","""[none]""","0.23","none","101726872","2353779","5669","19500000","0.023193950168840342","15824836074","KR"
"Seja Gentil com os Pequenos Animais 😿","2024-10-08T13:18:14Z","Los Wagners","Entertainment","""[none]""","0.33","none","90625367","1837253","7480","9900000","0.02035559204962999","4954618280","BR"
"Kiểu người khi ăn xúc xích heo cao bồi cuốn bánh tráng rong biển","2024-10-31T10:46:21Z","Anh Bốn Mắt","People & Blogs","""hành tinh đồ chơi|toy planet|anh tóc xanh|anh bốn mắt|xúc xích heo cao bồi|heo cao bồi|xúc xích cuốn cuốn|bánh tráng|rong biển""","0.57","none","1875626","25077","375","144000","0.013569869472911977","96938270","Unknown"
